trial_type,trial_index,time_elapsed,internal_node_id,rocket_sides,red_planet_first_rocket,red_display_order,purple_display_order,interactions,blur_events,focus_events,fullscreenenter_events,fullscreenexit_events,rt,stimulus,key_press,button_pressed,success,duration,valid_pressed,rts,keys,planet_text,right_text,left_text,center_text,chosen_text,reward_text,trial_stage,practice_trial,transition_type,reward,timestamp,choice,transition,subject_id
two-step-fixation,164,719480,0.0-76.0-2.9,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,165,721776,0.0-76.0-0.10,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",292.5250001717359,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,166,724197,0.0-76.0-1.10,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",418.03500009700656,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:50:50Z,2,common,sub124
two-step-fixation,167,725201,0.0-76.0-2.10,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,168,727500,0.0-76.0-0.11,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",294.7050000075251,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,169,729871,0.0-76.0-1.11,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",368.0000000167638,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:50:56Z,2,rare,sub124
two-step-fixation,170,730873,0.0-76.0-2.11,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,171,733222,0.0-76.0-0.12,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",344.89499987103045,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,172,735575,0.0-76.0-1.12,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",349.9149999115616,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:02Z,2,common,sub124
two-step-fixation,173,736578,0.0-76.0-2.12,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,174,738873,0.0-76.0-0.13,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",290.53999995812774,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,175,741387,0.0-76.0-1.13,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",511.43499999307096,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:08Z,2,common,sub124
two-step-fixation,176,742391,0.0-76.0-2.13,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,177,744679,0.0-76.0-0.14,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",284.26000010222197,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,178,747040,0.0-76.0-1.14,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",357.42000001482666,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:13Z,2,common,sub124
two-step-fixation,179,748043,0.0-76.0-2.14,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,180,750443,0.0-76.0-0.15,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",395.72999998927116,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,181,752778,0.0-76.0-1.15,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",331.92499983124435,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:19Z,2,common,sub124
two-step-fixation,182,753781,0.0-76.0-2.15,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,183,756145,0.0-76.0-0.16,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",359.7450000233948,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,184,758583,0.0-76.0-1.16,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",434.29000000469387,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:25Z,2,common,sub124
two-step-fixation,185,759585,0.0-76.0-2.16,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,186,761903,0.0-76.0-0.17,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",314.2650001682341,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,187,764449,0.0-76.0-1.17,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",542.4250001087785,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/nothing.png,2,real,true,0,2020-06-29T22:51:31Z,2,common,sub124
two-step-fixation,188,765452,0.0-76.0-2.17,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,189,767777,0.0-76.0-0.18,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",321.75500015728176,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,190,770270,0.0-76.0-1.18,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",490.50000007264316,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:51:37Z,2,rare,sub124
two-step-fixation,191,771273,0.0-76.0-2.18,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,192,773610,0.0-76.0-0.19,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",334.3200001399964,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,193,776247,0.0-76.0-1.19,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",633.9750001206994,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:51:42Z,2,rare,sub124
two-step-fixation,194,777250,0.0-76.0-2.19,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,195,779560,0.0-76.0-0.20,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",306.80999998003244,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,196,782625,0.0-76.0-1.20,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",1062.1199999004602,NA,49,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien3,images/nothing.png,2,real,true,0,2020-06-29T22:51:49Z,1,common,sub124
two-step-fixation,197,783629,0.0-76.0-2.20,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,198,785964,0.0-76.0-0.21,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",331.2550000846386,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,199,788490,0.0-76.0-1.21,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",521.5049998369068,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:51:55Z,2,common,sub124
two-step-fixation,200,789494,0.0-76.0-2.21,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,201,791802,0.0-76.0-0.22,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",304.6049999538809,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,202,794294,0.0-76.0-1.22,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",488.344999961555,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:52:01Z,2,rare,sub124
two-step-fixation,203,795297,0.0-76.0-2.22,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,204,797624,0.0-76.0-0.23,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",323.4449999872595,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,205,800130,0.0-76.0-1.23,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",503.01999994553626,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/nothing.png,2,real,false,0,2020-06-29T22:52:06Z,2,rare,sub124
two-step-fixation,206,801134,0.0-76.0-2.23,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,207,803461,0.0-76.0-0.24,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",323.9649999886751,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,208,805994,0.0-76.0-1.24,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",530.144999967888,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/nothing.png,2,real,true,0,2020-06-29T22:52:12Z,2,common,sub124
two-step-fixation,209,806998,0.0-76.0-2.24,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,210,809288,0.0-76.0-0.25,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",287.34000003896654,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,211,811860,0.0-76.0-1.25,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",568.5250000096858,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:52:18Z,2,common,sub124
two-step-fixation,212,812863,0.0-76.0-2.25,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,213,815196,0.0-76.0-0.26,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",329.79500014334917,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,214,817687,0.0-76.0-1.26,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",487.775000045076,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:52:24Z,2,common,sub124
two-step-fixation,215,818690,0.0-76.0-2.26,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,216,821001,0.0-76.0-0.27,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",307.6399997808039,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,217,823425,0.0-76.0-1.27,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",420.51499988883734,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:52:30Z,2,rare,sub124
two-step-fixation,218,824429,0.0-76.0-2.27,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,219,826744,0.0-76.0-0.28,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",311.18500023148954,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,220,829129,0.0-76.0-1.28,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",382.2599998675287,NA,48,NA,NA,3000,1,NA,NA,images/redplanet1.jpg,images/alien2,images/alien1,images/rocket1,images/alien2,images/t.png,2,real,false,1,2020-06-29T22:52:35Z,2,rare,sub124
two-step-fixation,221,830132,0.0-76.0-2.28,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,222,832465,0.0-76.0-0.29,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",329.3550000526011,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,223,834908,0.0-76.0-1.29,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",439.89999988116324,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:52:41Z,2,common,sub124
two-step-fixation,224,835912,0.0-76.0-2.29,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,225,838275,0.0-76.0-0.30,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",360.03000009804964,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,226,840692,0.0-76.0-1.30,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",413.6449999641627,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/nothing.png,2,real,true,0,2020-06-29T22:52:47Z,2,common,sub124
two-step-fixation,227,841696,0.0-76.0-2.30,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",NA,images/earth.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fixation,NA,NA,NA,NA,NA,NA,sub124
d3-animate-choice,228,844033,0.0-76.0-0.31,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",332.58000016212463,NA,48,NA,NA,3000,1,NA,NA,images/earth.jpg,images/rocket1,images/rocket2,null,images/rocket1,NA,1,real,null,NA,NA,2,NA,sub124
d3-animate-choice,229,846565,0.0-76.0-1.31,FALSE,FALSE,TRUE,TRUE,"""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""19449""
","
",528.154999949038,NA,48,NA,NA,3000,1,NA,NA,images/purpleplanet.jpg,images/alien4,images/alien3,images/rocket1,images/alien4,images/t.png,2,real,true,1,2020-06-29T22:52:53Z,2,common,sub124
